NAMES	DESCRIPTION	f65571bf-793a-43d5-93aa-c85bac4dca56.htseq.counts	0b3957f2-b010-44ef-8376-455427a5e158.htseq.counts	01ddf9de-8532-4a68-af48-fec5bed7e78d.htseq.counts	254023bc-c2bd-4d26-8f62-b18e2906037d.htseq.counts	4a7fa98b-c6cb-48a9-909e-41a7efde10b2.htseq.counts	14aa3bdb-5c34-4fb4-91b8-876faf41674d.htseq.counts	cb26f33d-b1b7-411a-9f21-7e3ea98694d9.htseq.counts	9a2b0bc5-8882-4aba-ac8a-51b1484b66ea.htseq.counts	fd700b77-843b-49a6-800d-545b5f2bab90.htseq.counts	f10cc48c-4566-41fd-8dbf-66393ee09d70.htseq.counts
CYB561		3330.353366	2487.289242	1431.237141	4486.321705	903.8024936	4190.68179	1204.203636	1946.242834	2078.497277	480.221941
SPAG9		9992.995225	9946.51279	16893.62353	6332.704173	9634.833359	7124.718547	9769.954028	5781.221788	11213.48739	6341.92381
CELSR3		3213.27819	1503.655367	88.90872177	416.768746	204.6627134	213.7303663	275.6134655	239.9108202	2432.675812	923.5923181
AASS		506.0356799	1015.363999	1896.075132	270.1727627	1490.900642	1025.010553	1205.191498	956.0491113	935.8111761	217.6545488
PLEKHG6		8.708070974	21.15341666	76.34553282	913.4989375	55.27387151	10.07106438	19.75723767	26.95627194	36.82590276	24.18383875
SS18L2		1172.686891	668.9768017	284.12135	896.5374187	705.862278	919.8238803	647.0495337	535.5312691	985.6344563	1049.117957
MPND		1174.622018	850.543628	632.0250439	1001.941142	236.0343702	1333.856527	724.1027606	565.1831683	411.5836191	899.4084794
MGST1		1263.637855	315.5384651	2224.650842	14828.00198	1370.642625	3013.486265	89.8954314	689.1820192	1623.589066	437.6123203
CRY1		4471.110664	1988.421166	2145.406112	527.0186178	3649.569408	561.7415911	1706.037473	2408.992169	1699.407101	2041.806958
NFIX		33736.03452	5008.952785	40883.51602	2238.920473	14714.80093	7827.45504	3535.557681	17900.76165	13199.91991	2118.964919
ST3GAL1		6144.027854	6383.043476	3992.194887	2518.785532	3588.319983	2611.762697	4845.462539	2607.570039	3320.829937	9377.57138
MMP25		31.92959357	35.25569443	98.57271326	49.67301915	304.0062933	40.28425753	759.6657884	239.9108202	345.5136171	33.39672971
IL32		1203.648921	683.0790795	272.5245602	1846.382468	141.9193998	1220.836805	1588.481909	1141.148845	3265.591083	604.5959689
PKD1		6469.12917	11411.38689	17778.84516	7545.452762	8282.86434	5731.554641	5652.545698	8883.888688	9284.459955	5685.50533
MAPK8IP2		48.37817208	50.23936456	488.0315706	304.0958001	850.7694547	255.133631	15.80579014	382.7790615	75.8180351	36.85156382
MED24		6094.682119	5886.819577	6801.517215	5352.570697	5968.831178	4809.492746	4798.045168	3452.199893	6177.003631	3434.105103
RHOBTB2		1697.106277	3352.81654	3863.6638	3156.054021	1184.653516	2979.91605	2652.409157	3556.430811	3252.593706	1629.530087
HEATR5B		878.547605	1869.433197	2045.867	802.0375286	1673.901974	2160.802814	2347.159835	1850.99734	936.8942909	1547.76568
SEC62		7063.213124	12196.70749	7759.218772	6880.31892	15040.4686	6489.122484	7913.761549	10462.62768	7883.992536	7090.4712
RPS20		53180.18944	33485.85856	26279.29208	70419.37963	41719.82188	32931.26152	28854.45776	54808.39064	42880.51442	126936.3632
CSDE1		43943.82883	30536.71973	16657.82214	15764.52012	11945.87874	24789.36547	33578.41328	13886.97276	31011.74259	37900.68177
UBE3C		2189.596068	7338.472795	4925.736466	5126.013268	3352.285612	3875.121773	6282.801579	3580.691455	1880.28727	2679.799656
REV3L		2381.17363	1188.998294	3226.806761	293.1919667	3167.790393	558.3845697	1796.920766	2081.024193	1197.924955	1148.156535
TENM1		6.772944091	53.764934	3156.259623	21.80766694	5336.169433	10.07106438	277.5891893	2309.253963	188.461973	114.0095256
PAX7		0.967563442	2.644177082	2102.88455	0	1745.608618	0	0	742.1960206	0	0
MASP2		62.8916237	86.37645134	137.2286792	23.01920399	59.75553676	120.8527726	64.21102243	70.08630703	23.82852532	44.9128434
FAM76A		1437.799274	1233.949305	805.0104916	748.7298983	513.8976162	905.2767873	694.4669041	320.779636	719.1882187	538.9541208
TRAF3IP3		108.3671055	701.5883191	98.57271326	430.0956536	311.4757354	889.6106871	898.954314	257.8816682	730.0193665	56.42895709
POMT2		4385.965081	880.5109683	1769.476843	671.191527	1921.140507	1348.40362	1629.972108	1957.923885	895.735929	1378.478809
VTA1		3578.049607	3517.636911	1744.350465	1862.132449	3539.021665	1806.077546	2719.583765	2797.162485	2638.467621	2462.145107
MLXIPL		0.967563442	1087.638173	197.1454265	2148.055194	322.6798985	2447.268645	1188.397846	611.9073729	31.41032883	4.606445477
BAZ1B		8060.771032	7399.288867	9572.183577	6890.011217	9061.180206	5157.503971	6759.938869	7496.539225	5971.211822	4928.89666
RANBP9		2595.972714	3263.795911	1934.731098	2123.824453	2519.442819	2785.208805	3086.080524	2555.45458	4066.012911	4639.842207
ETV7		102.5617248	215.9411284	10.63039065	473.7109875	6.722497886	670.285285	246.9654709	83.564443	428.9134557	12.66772506
SPRTN		594.0839531	532.3609858	725.7657614	260.4804663	536.3059425	486.7681118	904.8814853	401.6484518	394.2537825	778.4892856
EEF1AKNMT		2847.539209	1755.733582	2150.238108	1262.421609	2027.953529	1249.930991	2439.03099	2200.530332	5988.541658	1908.220039
DYRK4		839.8450673	1416.397524	1631.281765	2991.284982	731.2583811	1815.029603	1157.774127	1043.207724	1066.868065	525.1347844
ZNF207		6193.37359	6712.684219	5018.510784	5724.512572	5585.648799	5191.074186	7756.691509	7324.917627	8037.794835	8688.907781
UQCRC1		7140.618199	8159.049082	3134.998841	9380.931396	5572.950747	7201.930041	7379.32827	5614.092902	13853.03813	7520.022241
STARD3NL		1489.080137	2891.848335	1612.920181	1962.690025	1745.608618	1745.65116	3091.019834	1623.666113	2630.885818	3181.902213
CD9		2713.04789	38703.70134	12510.03699	40444.74142	5350.361373	16717.96688	22844.30606	7652.885603	4593.489812	2031.442455
HHATL		26.12421292	1.762784721	426.182025	15.74998168	36.60026627	11.19007154	3.951447534	276.7510585	0	4.606445477
NCAPD2		7233.504289	3043.447821	4594.261557	7453.375946	9665.458072	3146.648116	5419.410293	6501.852791	10666.51442	5357.29609
IFFO1		2299.898301	2231.685457	2893.399054	5230.205455	1308.646255	3154.481166	2379.759277	1382.85675	1729.734315	444.5219885
GIPR		5.80538065	7.051138885	50.25275578	67.84607493	24.64915892	16.7851073	35.56302781	123.9988509	121.3088562	44.9128434
PHF7		414.117153	148.9553089	270.5917619	141.7498351	555.7264919	274.1567526	193.6209292	299.2146185	167.882792	222.2609943
SEMA3G		249.6313679	875.2226141	2044.900601	47.24994504	425.0112552	3152.243152	769.5444073	478.9230981	327.1006657	682.905542
NISCH		8709.038538	5976.721597	11241.15491	4230.687387	7999.772484	9905.451324	7220.282507	10152.63055	7072.73956	10319.58948
STAB1		6819.387136	14267.97953	2086.455764	39445.22335	1900.226069	29088.59096	11977.82534	6109.189763	6448.865443	2843.328471
FUZ		1076.89811	652.2303469	831.1032687	1218.806275	880.6472231	1663.963637	924.638723	812.2823277	974.8033084	609.2024143
SLC6A13		9.675634416	12.33949305	25.12637789	201.1151507	11.95110735	20.14212877	17.7815139	28.75335673	5.415573936	2.303222739
IDS		8561.968895	18952.57993	11257.58369	11462.35205	4132.095367	14614.23343	7589.742851	7529.785294	5267.18721	3140.444204
PRSS3		10.64319786	0.881392361	13.52958809	8.480759366	280.1040786	6.714042922	5.927171301	521.1545908	695.3596933	351.2414676
ZNF200		924.0230867	416.0171942	522.8219399	301.672726	894.0922188	401.7235682	445.5257095	496.893946	1092.86282	1070.998573
CD4		3967.010111	11734.85789	847.5320542	8627.35535	832.8427936	12011.42279	13933.79187	2147.516331	5219.530159	783.0957311
LRRC23		424.7603509	805.5926176	696.7737869	3077.304113	463.8523541	854.9214654	467.2586709	713.4426639	197.1268913	183.1062077
BTK		279.6258346	1875.602943	170.0862503	986.1911606	79.17608621	1675.153709	2064.631337	196.7807851	511.2301795	80.61279585
HFE		286.3987787	1171.370447	1174.174967	952.2681231	263.671306	1346.165606	639.1466386	1203.148271	373.6746016	112.8579142
SCMH1		2239.909367	3672.761967	2171.498889	2213.478195	2030.194362	3412.971819	907.845071	1767.432897	1613.841033	2798.415627
FYN		8554.228387	5305.100619	3723.535923	5312.589974	7210.252455	10048.68424	10090.02128	5120.793125	4350.8721	4795.309742
HIVEP2		3958.30204	4243.022824	3487.734531	1276.960053	2433.544235	1447.995257	3247.102011	2524.904138	1833.713335	1076.75663
FMO1		66.76187747	240.6201145	140.1278767	2.423074105	42.57581994	126.4478084	775.4715786	1248.075391	667.1987089	16.12255917
ELOA		3718.346306	3574.927415	2245.911624	2683.554571	2698.709429	2148.493735	3092.995557	1978.59036	2726.199919	4448.674719
LYPLA2		3564.503719	2890.08555	1257.285294	3899.937771	1654.481424	2699.045255	2877.641667	1692.853878	5539.049021	10481.96668
CLCN6		2228.298606	4943.729751	1046.610279	1820.94019	869.4430599	3296.595075	2814.418506	900.3394827	1384.220698	929.350375
MRC2		51623.37986	4755.111786	67810.29553	20036.39977	39789.71804	3369.33054	11754.56855	35899.46442	18992.41779	7739.980013
NME1-NME2		95.78878072	39.66265623	12.56318895	159.9228909	22.40832629	42.52227184	70.13819373	61.99942545	86.64918297	82.91601859
SLC6A7		88.04827318	21.15341666	0.96639915	10.90383347	0.74694421	2.238014307	4.939309418	47.62274709	11.91426266	6.909668216
TSPAN9		7028.38084	3303.458568	9517.098825	8295.394197	8505.453714	1232.026876	2447.921747	5953.741928	4461.349808	7091.622812
BTBD7		3403.888188	1534.5041	3104.074069	569.4224146	4879.039577	1563.252994	2094.267193	2614.758378	1295.405285	2940.063826
APBA3		2269.903834	1074.417288	1410.942758	1259.998534	1367.654848	1180.552547	1070.842282	1176.191999	815.5854347	1189.614544
MKS1		1380.713031	717.4533815	1745.316864	1553.190501	1053.93828	966.8221807	754.726479	903.0351099	1008.379867	1376.175586
ABHD5		1193.005723	771.2183155	389.4588573	258.0573921	619.9636939	346.8922176	547.2754835	389.9674007	1504.446439	452.5832681
ANOS1		1136.887044	756.2346454	9819.581759	370.730338	7331.257417	3818.052408	1196.300741	6590.808488	8671.416986	535.4992867
AKAP8L		5794.737452	2811.64163	4222.197885	2958.573482	2249.795959	2612.881704	2492.375532	2787.278518	3130.201735	5822.547083
MBTD1		947.2446093	926.343371	2129.943726	600.922378	2142.982937	898.5627444	1060.963663	1647.926758	1674.495461	2525.483733
UTP18		1958.348406	2901.543651	1703.761701	2460.631753	1991.353263	1740.056124	1748.515534	1849.200255	4507.923744	2554.274017
RNF216		6310.448766	4090.541946	3907.151762	3675.803417	7523.222079	4436.863364	2964.573512	8818.295093	4249.05931	4548.864909
TTC19		1984.472619	3242.642495	2386.0395	2809.554424	2244.56735	2063.449191	1889.779783	1170.800744	4119.085536	1229.920942
PTBP1		16852.05246	11800.08092	10860.39364	9875.238514	15964.43859	12437.76451	13560.38008	16155.79231	20832.62982	22469.08943
DPF1		57.08624305	42.30683331	156.5566622	212.0189842	184.4952198	86.16355083	79.02895068	100.6367486	167.882792	1418.785207
SYT7		83.21045598	1096.452097	135.2958809	559.7301182	545.269273	27.97517884	215.3538906	743.094563	282.6929594	712.8474376
LARS2		1463.923487	1345.004742	1003.122317	726.9222314	2243.820405	1067.532825	1604.287699	1195.061389	2211.720395	1228.769331
PIK3C2A		1367.167143	3001.140988	2527.133776	1438.094481	2268.469564	2902.704557	3382.439089	2537.483732	1301.903974	3692.06605
PLAUR		6696.506579	10612.84541	129.497486	7641.164189	466.0931868	2301.797715	4914.612871	705.3557823	25003.70486	439.9155431
ANLN		7795.658649	654.8745239	1362.622801	686.9415087	8562.968418	387.1764752	1911.512745	1507.754144	19378.00666	3483.624392
WIZ		11435.63232	3673.643359	5757.806133	1886.36319	4343.480579	3663.629421	3072.250458	4309.40934	3734.579786	5792.605187
RABGAP1		3635.13585	3895.754234	3400.758608	2759.881405	2844.36355	4545.407058	4211.255209	3810.718309	3815.813395	2507.057951
DCN		172991.6353	12575.7062	26371.09999	920.7681598	12860.8854	5063.50737	36587.44058	103971.2394	11291.47166	1775.784731
QPCTL		575.7002477	575.5492115	281.2221525	1525.325149	147.1480093	483.4110904	731.0177938	328.8665176	917.3982247	665.6313714
PPP5C		4380.1597	2452.033547	2606.378507	2433.977938	4496.604141	2965.368957	3415.038531	1997.45975	3796.317329	7097.380869
CEP68		1284.92425	1674.645485	2430.493861	1205.479367	1983.136876	1300.286313	1398.812427	1960.619512	904.4008473	1653.713926
MAP4K3		944.341919	2768.453405	2281.668392	783.8644729	2157.921821	1093.269989	1748.515534	1877.953612	953.1410127	3742.73695
ZBTB32		8.708070974	28.20455554	12.56318895	12.11537052	7.469442095	10.07106438	20.74509955	12.57959357	73.65180553	56.42895709
TYROBP		3078.786871	15459.62201	488.0315706	20754.84124	830.601961	14475.47654	13621.62751	2004.64809	3483.297155	1243.740279
TMEM159		3038.149207	675.1465482	7180.345682	1422.344499	1147.306306	737.4257142	578.8870637	1225.611831	968.3046197	229.1706625
GABRA3		1.935126883	0.881392361	99.53911241	4.846148209	2372.29481	1945.95344	1.975723767	154.5492924	2201.972362	924.7439295
BRCA1		1700.008967	1021.533746	515.0907467	789.9221581	1899.479125	425.2227184	656.9281525	531.0385571	1154.600363	1170.037151
ERCC1		3076.851744	6816.688517	1687.332915	11301.21762	1791.919159	4457.005493	7465.272254	1355.900478	2774.940085	2394.200037
CD22		56.11867961	1669.357131	36.72316769	617.8838967	235.287426	266.3237026	4483.905089	416.0251302	148.3867258	510.1638366
SEMA3B		81.27532909	98792.62553	4069.506819	75876.14251	2349.139539	117299.9249	116338.5183	4545.725991	936.8942909	1001.901891
MBTPS2		814.6884178	3345.765401	2407.300282	2543.016273	1906.201623	1205.170704	1896.694816	2208.617214	1786.056284	2167.332597
PRICKLE3		625.0459833	445.9845345	67.64794047	397.3841532	249.479366	356.963282	439.5985382	265.9685498	491.7341134	202.683601
LTF		40.63766455	29.0859479	316.0125219	1.211537052	53.03303888	1342.808584	67.17460808	8.985423979	12597.70809	13.81933643
EXTL3		2458.578705	5816.308188	5219.521807	4453.610204	1533.476462	3842.670566	5598.213294	3790.950377	3393.398628	2987.279892
NR1H4		1793.862621	5.288354164	0.96639915	3.634611157	1.493888419	0	2.963585651	7.188339183	0	0
ELOVL5		5196.783245	10415.41353	4188.373914	9584.469621	3825.848241	9958.04466	16168.33545	4685.000062	4238.228162	6051.717745
ALOX5		505.0681165	3574.927415	258.9949721	3527.995896	144.1602324	4824.039839	3212.526845	330.6636024	1823.965302	184.2578191
KDM5D		269.9502002	813.5251489	0.96639915	582.7493222	0	2.238014307	1292.123344	0	1021.377244	0
CALCOCO1		2495.346116	6338.973858	6241.972107	4590.513891	3837.799349	5902.762735	5539.929443	5759.65677	2767.358281	4645.600264
UBR7		4421.764928	1831.533325	3259.664332	1820.94019	5370.528867	2173.111892	2041.910513	2794.466857	2634.135162	2496.693449
MAP4K5		3332.288493	3513.229949	4314.005804	1249.094701	6343.797172	4154.873561	3629.40456	3879.906074	2311.366956	2025.684399
EHD3		1394.258919	1590.913211	955.768759	810.518288	1165.979911	1452.471285	1686.280235	1070.163996	2363.356466	962.7471047
PSMC4		6331.735162	5456.700105	2423.729067	14333.69487	4572.045507	5302.974901	6019.042456	4324.684561	6535.514626	15113.74761
MAN2B2		4505.942947	6965.643826	3989.29569	3634.611157	1872.589133	4965.034741	6145.488777	4357.032087	5226.028848	1725.113831
SLC7A14		1.935126883	0	2.899197449	2.423074105	102.3313567	1.119007154	1.975723767	20.66647515	0	55.27734572
CLDN11		797.2722759	934.2759023	80.21112942	1756.728726	85.8985841	950.0370734	1050.097182	83.564443	592.4637886	717.453883
SLC25A39		5889.558669	7995.991496	4716.02785	11150.98703	4870.82319	7577.916444	5107.245938	3710.980103	6701.231188	6725.410396
MVP		16777.55008	16773.77802	3796.01586	22535.80071	810.4344674	24657.32263	16212.78923	4815.28871	11713.88642	1202.28227
NUB1		3098.13814	6058.691087	4688.968674	8072.47138	2656.880553	4078.781075	4304.114227	3277.882667	2479.249748	1855.245916
PGM3		1871.267696	3021.413012	1420.60675	1853.65169	3418.763647	2392.437294	2440.018852	3560.923523	3926.291103	2540.454681
RWDD2A		236.0854797	554.3957948	442.6108105	577.903174	443.6848605	499.0771905	402.0597866	551.7050323	365.0096833	276.3867286
CLK1		2571.783628	2537.528606	4891.912495	4293.687313	1968.197992	3940.024188	2691.923633	4119.816894	2577.813193	4195.320218
POLR3B		1433.92902	423.9497255	633.9578422	225.3458917	935.1741504	417.3896683	513.6881794	756.572699	751.6816623	1190.766156
ANGEL1		1259.767601	2653.872398	2011.07663	1158.229422	1832.254146	2888.157464	1972.760181	1466.421193	928.2293726	1956.587716
RNF14		2654.02652	3789.987151	3248.067542	3105.169465	1649.999759	3550.609698	2973.464269	2005.546632	1564.017753	1350.840136
DNASE1L1		433.4684218	2355.96178	1188.670954	2098.382175	374.219049	2639.737875	2259.240128	557.9948291	632.5390357	727.8183854
DDX11		4606.569545	661.9256628	847.5320542	1338.748443	1424.422608	285.3468242	809.0588826	1651.520927	4667.141618	991.5373889
HEBP1		2911.398396	1122.893867	2016.875025	4034.418384	2351.380372	1300.286313	981.9347122	3060.435407	2068.749243	701.3313239
GPRC5A		1893.521655	49.3579722	207.7758172	684.5184346	106.813022	14.547093	163.9850727	250.693329	8382.225338	41.45800929
MAMLD1		1790.95993	913.1224856	1380.984385	528.2301548	587.8450929	1905.669183	2244.422199	416.9236726	1153.517248	316.6931265
CD6		87.08070974	393.1009928	62.81594473	93.28835303	115.0294083	571.8126555	495.9066655	380.9819767	1343.062336	169.2868713
TACC3		4176.003814	1162.556524	2949.450205	5060.590268	7190.084961	1676.272716	2180.211177	2578.816682	12124.38693	5269.773626
UFL1		2885.274183	1573.285364	2310.660367	1010.421902	3527.070557	1863.146911	2648.45771	3020.000999	1328.981844	2054.474683
POLA2		2664.669718	1023.296531	553.7467127	1084.325662	1164.486023	793.3760719	930.5658943	605.6175762	4027.020779	1673.29132
ZC3H3		4056.993511	1697.561687	1320.101238	2355.22803	2915.32325	1939.239397	1332.625681	1807.867305	1348.47791	2617.612642
CAPN1		10058.78954	7714.827333	3531.222493	7713.856412	7126.594703	11883.85597	7607.524365	6773.212595	12684.35727	6772.626463
ACP3		245.7611142	1830.651933	24.15997874	17751.44089	85.15163989	247.300581	929.5780324	262.3743802	57.40508372	20.72900465
MDH1		7303.168857	6079.844504	4136.18836	11052.85253	4476.436648	5831.146278	5902.474754	5416.413574	10259.26326	4126.223536
SLC30A9		3513.222856	5014.24114	6109.575424	2604.804663	7712.945908	3404.019761	3562.229952	3515.09786	4205.734718	3393.798705
MTMR11		1612.928257	695.4185725	2768.733564	502.7878767	2082.480456	2032.116991	1087.635934	1955.228258	975.8864232	1175.795208
COX15		1013.038923	1932.012054	1381.950784	1421.132962	1431.89205	1688.581795	1820.629451	2003.749547	1583.513819	1308.230515
CCDC88C		115.1400495	211.5341666	1090.098241	445.8456353	391.3987658	286.4658313	394.1568915	530.1400147	902.2346177	1343.930468
YAF2		575.7002477	1047.094124	640.7226362	770.5375653	648.3475739	678.1183351	766.5808216	643.3563569	2234.465806	1448.727103
ZMYND11		4380.1597	2642.414297	4815.566963	2467.900976	4681.846305	5475.302003	5049.949949	2407.195084	2223.634658	3616.059699
WAS		336.7120777	4081.728022	139.1614775	4029.572236	133.7030135	3658.034385	3781.53529	377.3878071	1079.865443	188.8642646
DPEP1		24.18908604	20.27202429	115.967898	0	45.56359678	3.357021461	282.5284987	11.68105117	25.99475489	120.9191938
BID		541.8355273	2756.995304	556.6459102	2481.227883	889.6105536	1510.659657	1824.580899	629.8782209	3018.640912	1262.166061
MATR3		324.1337529	256.4851769	640.7226362	58.15377851	292.0551859	192.4692304	275.6134655	397.1557399	275.1111559	308.631847
NPC1L1		10.64319786	12.33949305	20.29438214	20.59612989	5.228609467	6.714042922	8.890756952	19.76793275	5.415573936	19.57739328
