entrez	cytoband	symbol
792	114625	1p34.2	ERMAP
793	51058	1p34.2	ZNF691
794	343515	1p34.2	ATP6V1E1P1
795	6513	1p34.2	SLC2A1
796	440584	1p34.2	SLC2A1-AS1
797	106479955	1p34.2	RNU6-880P
798	440585	1p34.2	FAM183A
799	10969	1p34.2	EBNA1BP2
800	149465	1p34.2	CFAP57
801	100873285	1p34.2	RNA5SP46
802	128218	1p34.2	TMEM125
803	149466	1p34.2	C1orf210
804	7075	1p34.2	TIE1
805	4352	1p34.2	MPL
806	991	1p34.2	CDC20
807	64834	1p34.2	ELOVL1
808	102466723	1p34.2	MIR6734
809	112950	1p34.2	MED8
810	23334	1p34.2	SZT2
811	100873952	1p34.2	SZT2-AS1
812	102465440	1p34.2	MIR6735
813	81888	1p34.2	HYI
814	100873923	1p34.2	HYI-AS1
815	5792	1p34.2	PTPRF
816	9682	1p34.2-p34.1	KDM4A
817	100132774	1p34.2-p34.1	KDM4A-AS1
818	6487	1p34.1	ST3GAL3
819	6471	1p34.1	SHMT1P1
820	9048	1p34.1	ARTN
821	9670	1p34.1	IPO13
822	1802	1p34.1	DPH2
823	533	1p34.1	ATP6V0B
824	8704	1p34.1	B4GALT2
825	149473	1p34.1	CCDC24
826	6536	1p34.1	SLC6A9
827	644743	1p34.1	KRT8P47
828	106479398	1p34.1	RN7SL479P
829	128209	1p34.1	KLF17
830	106480251	1p34.1	OOSP1P1
831	55929	1p34.1	DMAP1
832	79033	1p34.1	ERI3
833	100874278	1p34.1	ERI3-IT1
834	106479730	1p34.1	RNU6-369P
835	55182	1p34.1	RNF220
836	100847089	1p34.1	MIR5584
837	79639	1p34.1	TMEM53
838	26828	1p34.1	RNU5F-1
839	26830	1p34.1	RNU5D-1
840	11004	1p34.1	KIF2C
841	6202	1p34.1	RPS8
842	26811	1p34.1	SNORD55
843	94161	1p34.1	SNORD46
844	94162	1p34.1	SNORD38A
845	94163	1p34.1	SNORD38B
846	94163	1p34.1	SNORD38B
847	644790	1p34.1	RPS15AP11
848	266675	1p34.1	BEST4
849	1263	1p34.1	PLK3
850	343521	1p34.1	TCTEX1D4
851	149478	1p34.1	BTBD19
852	8643	1p34.1	PTCH2
853	100873832	1p34.1	RNU5E-6P
854	8891	1p34.1	EIF2B3
855	100873286	1p34.1	RNA5SP47
856	728887	1p34.1	CCNB1IP1P1
857	359803	1p34.1	MRPS17P1
858	79654	1p34.1	HECTD3
859	7389	1p34.1	UROD
860	57643	1p34.1	ZSWIM5
861	100874386	1p34.1	OSTCP5
862	400752	1p34.1	LINC01144
863	84842	1p34.1	HPDL
864	4595	1p34.1	MUTYH
865	114034	1p34.1	TOE1
866	10420	1p34.1	TESK2
867	25974	1p34.1	MMACHC
868	5052	1p34.1	PRDX1
869	100128639	1p34.1	HMGB1P48
870	10327	1p34.1	AKR1A1
871	4678	1p34.1	NASP
872	149483	1p34.1	CCDC17
873	60313	1p34.1	GPBP1L1
874	728963	1p34.1	RPS15AP10
875	51249	1p34.1	TMEM69
876	3652	1p34.1	IPP
877	23139	1p34.1	MAST2
878	100101407	1p34.1	TMA16P2
879	8503	1p34.1	PIK3R3
880	10103	1p34.1	TSPAN1
881	55624	1p34.1	POMGNT1
882	541468	1p34.1	LURAP1
883	8438	1p34.1	RAD54L
884	10489	1p34.1-p33	LRRC41
885	7388	1p33	UQCRH
886	387338	1p33	NSUN4
887	2166	1p33	FAAH
888	729041	1p33	FAAHP1
889	101929651	1p33	LINC01398
890	127343	1p33	DMBX1
891	100507423	1p33	MKNK1-AS1
892	148930	1p33	KNCN
893	8569	1p33	MKNK1
894	148932	1p33	MOB3C
895	64756	1p33	ATPAF1
896	106480294	1p33	NENFP1
897	374973	1p33	TEX38
898	100130197	1p33	EFCAB14-AS1
899	9813	1p33	EFCAB14
900	1580	1p33	CYP4B1
901	163720	1p33	CYP4Z2P
902	1579	1p33	CYP4A11
903	107080641	1p33	CYP4A26P
904	100874495	1p33	CYP4A43P
905	100422288	1p33	CYP4A27P
906	106481791	1p33	CYP4A44P
907	260293	c(	CYP4X1
909	1	)	A1BG
910	199974	1p33	CYP4Z1
911	104355148	1p33	CYP4A22-AS1
912	284541	1p33	CYP4A22
913	100873219	1p33	MTND1P34
914	100874253	1p33	LINC00853
915	10158	1p33	PDZK1IP1
916	6886	1p33	TAL1
917	6491	1p33	STIL
918	51727	1p33	CMPK1
919	102724077	1p33	LINC01389
920	2301	1p33	FOXE3
921	84793	1p33	FOXD2-AS1
922	2306	1p33	FOXD2
923	100270880	1p33	RPL21P24
924	100874504	1p33	ATP6V0E1P4
925	388630	1p33	TRABD2B
926	100874494	1p33	CYP46A4P
927	200010	1p33	SLC5A9
928	54558	1p33	SPATA6
929	5512	1p33	PPP1R8P1
930	106479886	1p33	RNU6-723P
931	106481191	1p33	RNU4-61P
932	84871	1p33	AGBL4
933	79656	1p33	BEND5
934	100874313	1p33	AGBL4-IT1
935	100507490	1p33	ZNF859P
936	100873233	1p33	MTND2P29
937	1996	1p33-p32.3	ELAVL4
938	100129919	1p32.3	HMGB1P45
939	100422535	1p32.3	FCF1P6
940	63950	1p32.3	DMRTA2
941	11124	1p32.3	FAF1
942	106480631	1p32.3	RNU6-1026P
943	100418820	1p32.3	PHBP12
944	359781	1p32.3	MRPS6P2
945	1031	1p32.3	CDKN2C
946	100616189	1p32.3	MIR4421
947	102466656	1p32.3	MIR6500
948	284546	1p32.3	C1orf185
949	391039	1p32.3	CFL1P2
950	105378716	1p32.3	LINC01562
951	26994	1p32.3	RNF11
952	22996	1p32.3	TTC39A
953	102724097	1p32.3	TTC39A-AS1
954	2060	1p32.3	EPS15
955	106480617	1p32.3	RNU6-877P
956	106480125	1p32.3	RNU6-1281P
957	441884	1p32.3	CALR4P
958	114883	1p32.3	OSBPL9
959	100421271	1p32.3	GAPDHP51
960	100422686	1p32.3	SLC25A6P3
961	677810	4q12	SNORA26
962	100313892	1p32.3	MIR761
963	106480781	1p32.3	TSEN15P2
964	5865	1p32.3	RAB3B
965	100873287	1p32.3	RNA5SP48
966	106481001	1p32.3	RN7SL290P
967	51060	1p32.3	TXNDC12
968	112970	1p32.3	KTI12
969	104355143	1p32.3	TXNDC12-AS1
970	91408	1p32.3	BTF3L4
971	9372	1p32.3	ZFYVE9
972	106481135	1p32.3	RN7SL788P
973	100419023	1p32.3	PDCL3P6
974	100861458	1p32.3	DNAJC19P7
975	729198	1p32.3	ANAPC10P1
976	200014	1p32.3	CC2D1B
977	100420258	1p32.3	PLA2G12AP1
978	4998	1p32.3	ORC1
979	84950	1p32.3	PRPF38A
980	645311	1p32.3	EEF1GP7
981	2882	1p32.3	GPX7
982	65260	1p32.3	COA7
983	100288149	1p32.3	NDUFS5P3
984	106479246	1p32.3	RN7SL62P
985	79699	1p32.3	ZYG11B
986	106481643	1p32.3	RNU2-30P
987	729236	1p32.3	RPS13P2
988	106479994	1p32.3	RNU6-969P
989	440590	1p32.3	ZYG11A
990	55268	1p32.3	ECHDC2
991	6342	1p32.3	SCP2
992	100418902	1p32.3	TUBBP10
993	127435	1p32.3	PODN
994	100874453	1p32.3	HIGD1AP11
995	6512	1p32.3	SLC1A7
996	1376	1p32.3	CPT2
997	4116	1p32.3	MAGOH
998	7804	1p32.3	LRP8
999	163742	1p32.3	SLC25A3P1
1000	63948	1p32.3	DMRTB1
1001	148979	1p32.3	GLIS1
1002	106479062	1p32.3	RNU7-95P
1003	55706	1p32.3	NDC1
1004	677836	3q22.1	SNORA58
1005	54432	1p32.3	YIPF1
1006	1733	1p32.3	DIO1
1007	51668	1p32.3	HSPB11
1008	115353	1p32.3	LRRC42
1009	100421395	1p32.3	HNRNPA3P12
1010	388633	1p32.3	LDLRAD1
1011	9528	1p32.3	TMEM59
1012	127428	1p32.3	TCEANC2
1013	100616315	1p32.3	MIR4781
1014	200008	1p32.3	CDCP2
1015	606495	1p32.3	CYB5RL
1016	51253	1p32.3	MRPL37
1017	23648	1p32.3	SSBP3
1018	619518	1p32.3	SSBP3-AS1
1019	645436	1p32.3	HNRNPA1P63
1020	26027	1p32.3	ACOT11
1022	374977	1p32.3	MROH7
1023	100527960	1p32.3	MROH7-TTC4
1024	7268	1p32.3	TTC4
1025	25973	1p32.3	PARS2
1026	55001	1p32.3	TTC22
1027	1718	1p32.3	DHCR24
1028	199964	1p32.3	TMEM61
1029	7809	1p32.3	BSND
1030	255738	1p32.3	PCSK9
1031	23358	1p32.3	USP24
1032	645506	1p32.3	GYG1P3
1033	100616272	1p32.3	MIR4422
1034	645538	1p32.3	GOT2P1
1035	106480922	1p32.3	RN7SKP291
1036	106480613	1p32.3	RNU6-830P
1037	106480812	1p32.2	PIGQP1
1038	100270879	1p32.2	RPL21P23
1039	5563	1p32.2	PRKAA2
1040	731	1p32.2	C8A
1041	732	1p32.2	C8B
1042	1600	1p32.2	DAB1
1043	100270899	1p32.2	RPS20P5
1044	101926890	1p32.2	DAB1-AS1
1045	729423	1p32.2	HNRNPA1P6
1046	644928	1p32.2	RPS26P15
1047	115209	1p32.2-p32.1	OMA1
1048	106480381	1p32.1	RN7SL713P
1049	4070	1p32.1	TACSTD2
1050	114803	1p32.1	MYSM1
1051	3725	1p32.1	JUN
1052	100131060	1p32.1	LINC01135
1053	391044	1p32.1	PHBP3
1054	101926925	1p32.1	LINC01358
1055	729467	1p32.1	HSD52
1056	55277	1p32.1	FGGY
1057	100616409	1p32.1	MIR4711
1058	51361	1p32.1	HOOK1
1059	1573	1p32.1	CYP2J2
1060	106481845	1p32.1	RN7SL475P
1061	127795	1p32.1	C1orf87
1062	100421185	1p32.1	PGBD4P8
1063	4774	1p31.3	NFIA
1064	100996570	1p31.3	NFIA-AS2
1065	645030	1p31.3	NFIA-AS1
1066	83941	1p31.3	TM2D1
1067	106479749	1p31.3	RNU6-414P
1068	106480645	1p31.3	RNU6-1177P
1069	106478910	1p31.3	LAMTOR5P1
1070	106480970	1p31.3	RN7SL180P
1071	100422902	1p31.3	MIR3116-1
1072	106479056	1p31.3	PIGPP2
1073	100271142	1p31.3	RPS15AP7
1074	54596	1p31.3	L1TD1
1075	163782	1p31.3	KANK4
1076	106479731	1p31.3	RNU6-371P
1077	7398	1p31.3	USP1
1078	85440	1p31.3	DOCK7
1079	27329	1p31.3	ANGPTL3
1080	84938	1p31.3	ATG4C
1081	100873288	1p31.3	RNA5SP49
1082	199899	1p31.3	LINC00466
1083	100996301	1p31.3	FOXD3-AS1
1084	27022	1p31.3	FOXD3
1085	102464823	1p31.3	MIR6068
1086	29929	1p31.3	ALG6
1087	23421	1p31.3	ITGB3BP
1088	84455	1p31.3	EFCAB7
1089	106479401	1p31.3	RN7SL488P
1090	106479071	1p31.3	RNU7-123P
1091	79469	1p31.3	DLEU2L
1092	5236	1p31.3	PGM1
1093	106479269	1p31.3	RN7SL130P
1094	4919	1p31.3	ROR1
1095	100131874	1p31.3	CFL1P3
1096	106479924	1p31.3	RNU6-809P
1097	101927034	1p31.3	ROR1-AS1
1098	148581	1p31.3	UBE2U
1099	100151657	1p31.3	RNU7-62P
1100	57685	1p31.3	CACHD1
1101	100616338	1p31.3	MIR4794
1102	55225	1p31.3	RAVER2
1103	3716	1p31.3	JAK1
1104	101927084	1p31.3	LINC01359
1105	391045	1p31.3	SLC2A3P2
1106	106481551	1p31.3	RNU6-1176P
1107	100500854	1p31.3	MIR3671
1108	406893	1p31.3	MIR101-1
1109	199900	1p31.3	MRPS21P1
1110	205	1p31.3	AK4
1111	9829	1p31.3	DNAJC6
1112	106480267	1p31.3	COX6CP13
1113	106866980	1p31.3	RNU2-15P
1114	54741	1p31.3	LEPROT
1115	3953	1p31.3	LEPR
1116	106480383	1p31.3	RN7SL854P
1117	5142	1p31.3	PDE4B
1118	106479599	1p31.3	RNU4-88P
1119	84251	1p31.3	SGIP1
1120	200132	1p31.3	TCTEX1D1
1121	10022	1p31.3	INSL5
1122	57708	1p31.3	MIER1
1123	23169	1p31.3	SLC35D1
1124	400757	1p31.3	C1orf141
1125	677814	13q14.13	SNORA31
1126	149233	1p31.3	IL23R
1127	106480592	1p31.3	RNU6-586P
1128	106479539	1p31.3	RNU4ATAC4P
1129	3595	1p31.3	IL12RB2
1130	3595	1p31.3	IL12RB2
1131	26135	1p31.3	SERBP1
1132	106481891	1p31.3	RNU6-387P
1133	106480020	1p31.3	RNU6-1031P
1134	106480506	1p31.3	RN7SL392P
1135	100130196	1p31.3	HNRNPCP9
1136	1647	1p31.3	GADD45A
1137	55970	1p31.3	GNG12
1138	100151677	1p31.3	RNU7-80P
1139	100289178	1p31.3	GNG12-AS1
1140	9077	1p31.3	DIRAS3
1141	106480778	1p31.3	ARL5AP3
1142	79971	1p31.3	WLS
1143	100420253	1p31.3	CTBP2P8
1144	100302279	1p31.3	MIR1262
1145	149224	1p31.3	RPS7P4
1146	100133210	1p31.3	COX6B1P7
1147	6121	1p31.3	RPE65
1148	55635	1p31.3	DEPDC1
1149	101927220	1p31.3-p31.2	DEPDC1-AS1
1150	171416	1p31.2	TXNP2
1151	57554	1p31.1	LRRC7
1152	106480517	1p31.1	RN7SL538P
1153	5301	1p31.1	PIN1P1
1154	55631	1p31.1	LRRC40
1155	106480496	1p31.1	RN7SL242P
1156	9295	1p31.1	SRSF11
1157	81573	1p31.1	ANKRD13C
1158	11147	1p31.1	HHLA3
1159	1491	1p31.1	CTH
1160	100131616	1p31.1	CASP3P1
1161	5733	1p31.1	PTGER3
1162	100132618	1p31.1	ZRANB2-AS1
1163	9406	1p31.1	ZRANB2
1164	406962	1p31.1	MIR186
1165	100852410	1p31.1	ZRANB2-AS2
1166	257194	1p31.1	NEGR1
1167	100852409	1p31.1	NEGR1-IT1
1168	100420259	1p31.1	GDI2P2
1169	100270887	1p31.1	RPL31P12
1170	106480110	1p31.1	RNU6-1246P
1171	126811	1p31.1	KRT8P21
1172	106479103	1p31.1	RN7SKP19
1173	101927295	1p31.1	LINC01360
1174	106478992	1p31.1	RNA5SP50
1175	106481157	1p31.1	RNU4ATAC8P
1176	127255	1p31.1	LRRIQ3
1177	8790	1p31.1	FPGT
1178	100526835	1p31.1	FPGT-TNNI3K
1179	51086	1p31.1	TNNI3K
1180	105378803	1p31.1	LRRC53
1181	127254	1p31.1	ERICH3
1182	101927320	1p31.1	ERICH3-AS1
1183	1429	1p31.1	CRYZ
1184	127253	1p31.1	TYW3
1185	431707	1p31.1	LHX8
1186	106479841	1p31.1	RNU6-622P
1187	204962	1p31.1	SLC44A5
1188	106479789	1p31.1	RNU6-503P
1189	34	1p31.1	ACADM
1190	5876	1p31.1	RABGGTB
1191	692085	1p31.1	SNORD45C
1192	26805	1p31.1	SNORD45A
1193	26804	1p31.1	SNORD45B
1194	4438	1p31.1	MSH4
1195	127247	1p31.1	ASB17
1196	256435	1p31.1	ST6GALNAC3
1197	729708	1p31.1	TPI1P1
1198	106480387	1p31.1	RNU6-161P
1199	81849	1p31.1	ST6GALNAC5
1200	102466995	1p31.1	MIR7156
1201	10026	1p31.1	PIGK
1202	26289	1p31.1	AK5
1203	100147756	1p31.1	RNU7-8P
1204	26009	1p31.1	ZZZ3
1205	100873275	1p31.1	RNA5SP20
1206	106481024	1p31.1	RN7SL370P
1207	23032	1p31.1	USP33
1208	100873276	1p31.1	RNA5SP21
1209	100420557	1p31.1	NSRP1P1
1210	106480260	1p31.1	HSPE1P25
1211	374987	1p31.1	NEXN-AS1
1212	91624	1p31.1	NEXN
1213	8880	1p31.1	FUBP1
1214	11080	1p31.1	DNAJB4
1215	54810	1p31.1	GIPC2
1216	106481527	1p31.1	RNU6-1102P
1217	100873277	1p31.1	RNA5SP22
1218	100132264	1p31.1	RNFT1P2
1219	149047	1p31.1	MGC27382
1220	5737	1p31.1	PTGFR
1221	100873278	1p31.1	RNA5SP23
1222	10964	1p31.1	IFI44L
1223	10561	1p31.1	IFI44
1224	729779	1p31.1	PSAT1P3
1225	343296	1p31.1	ADH5P2
1226	646526	1p31.1	HMGB1P18
1227	100129325	1p31.1	HNRNPA1P64
1228	100873234	1p31.1	MTND2P30
1229	646538	1p31.1	RPL7P10
1230	106479205	1p31.1	RN7SKP247
1231	729817	1p31.1	HNRNPA3P14
1232	101060144	1p31.1	MED28P8
1233	729828	1p31.1	ST13P20
1234	103283057	1p31.1	LINC01362
1235	101927498	1p31.1	LINC01361
1236	79739	1p31.1	TTLL7
1237	100874314	1p31.1	TTLL7-IT1
1238	5567	1p31.1	PRKACB
1239	148418	1p31.1	SAMD13
1240	391051	1p31.1	UOX
1241	58511	1p31.1-p22.3	DNASE2B
1242	80135	1p22.3	RPF1
1243	2787	1p22.3	GNG5
1244	100505741	1p22.3	SPATA1
1245	1486	1p22.3	CTBS
1246	439927	1p22.3	LINC01555
1247	117178	1p22.3	SSX2IP
1248	23566	1p22.3	LPAR3
1249	255231	1p22.3	MCOLN2
1250	55283	1p22.3	MCOLN3
1251	100616481	1p22.3	MIR4423
1252	84144	1p22.3	SYDE2
1253	148423	1p22.3	C1orf52
1254	8915	1p22.3	BCL10
1255	23576	1p22.3	DDAH1
1256	26769	1q25.1	SNORD81
1257	54680	1p22.3	ZNHIT6
1258	255631	1p22.3	COL24A1
1259	100873289	1p22.3	RNA5SP51
1260	57489	1p22.3	ODF2L
1261	102465842	1p22.3	MIR7856
1262	9635	1p22.3	CLCA2
1263	1179	1p22.3	CLCA1
1264	22802	1p22.3	CLCA4
1265	100129348	1p22.3	CDCA4P2
1266	9629	1p22.3	CLCA3P
1267	51100	1p22.3	SH3GLB1
1268	9653	1p22.3	HS2ST1
1269	339524	1p22.3	LINC01140
1270	8543	1p22.3	LMO4
1271	100505768	1p22.3	LINC01364
1272	100873290	1p22.3	RNA5SP52
1273	106481082	1p22.2	RN7SL583P
1274	101927891	1p22.2	PKN2-AS1
1275	100271140	1p22.2	RPL36AP10
1276	5586	1p22.2	PKN2
1277	106479621	1p22.2	RNU6-125P
1278	2959	1p22.2	GTF2B
1279	494115	1p22.2	RBMXL1
1280	2635	1p22.2	GBP3
1281	2633	1p22.2	GBP1
1282	284672	1p22.2	PTGES3P1
1283	2634	1p22.2	GBP2
1284	388646	1p22.2	GBP7
1285	115361	1p22.2	GBP4
1286	115362	1p22.2	GBP5
1287	163351	1p22.2	GBP6
1288	391053	1p22.2	CAPNS1P1
1289	400759	1p22.2	GBP1P1
1290	23507	1p22.2	LRRC8B
1291	84230	1p22.2	LRRC8C
1292	55144	1p22.2	LRRC8D
1293	106479217	1p22.2	RN7SKP272
1294	492303	1p22.2	GEMIN8P4
1295	284695	1p22.2	ZNF326
1296	106481400	1p22.2	RNU6-695P
1297	343472	1p22.2	BARHL2
1298	646780	1p22.2	PHKA1P1
1299	84146	1p22.2	ZNF644
1300	646784	1p22.2	RPL5P6
1301	164045	1p22.2	HFM1
1302	645931	1p22.2	FEN1P1
1303	8317	1p22.1	CDC7
1304	441891	1p22.1	WDR82P2
1305	343477	1p22.1	HSP90B3P
1306	7049	1p22.1	TGFBR3
1307	106481101	1p22.1	RN7SL653P
1308	676	1p22.1	BRDT
1309	253152	1p22.1	EPHX4
1310	100128094	1p22.1	LPCAT2BP
1311	646817	1p22.1	SETSIP
1312	284697	1p22.1	BTBD8
1313	100240711	1p22.1	GAPDHP46
1314	388649	1p22.1	C1orf146
1315	100462767	1p22.1	ACTBP12
1316	11146	1p22.1	GLMN
1317	79871	1p22.1	RPAP2
1318	106481146	1p22.1	RN7SL824P
1319	2672	1p22.1	GFI1
1320	7813	1p22.1	EVI5
1321	100873879	1p22.1	HMGB3P9
1322	106481764	1p22.1	RNU4-59P
1323	100418724	1p22.1	CCNJP2
1324	6125	1p22.1	RPL5
1325	6083	1p22.1	SNORD21
1326	26782	1p22.1	SNORA66
1327	677831	20p13	SNORA51
1328	106481486	1p22.1	RNU6-970P
1329	106479476	1p22.1	RN7SL692P
1330	106479659	1p22.1	RNU6-210P
1331	106479149	1p22.1	RN7SKP123
1332	22823	1p22.1	MTF2
1333	50999	1p22.1	TMED5
1334	343099	1p22.1	CCDC18
1335	1810	1p22.1	DR1
1336	54874	1p22.1	FNBP1L
1337	100873291	1p22.1	RNA5SP53
1338	8412	1p22.1	BCAR3
1339	100126348	1p22.1	MIR760
1340	30836	1p22.1	DNTTIP2
1341	2730	1p22.1	GCLM
1342	100874508	1p22.1	CHCHD2P5
1343	100873255	1p22.1	MTND4P11
1344	24	1p22.1	ABCA4
1345	9411	1p22.1	ARHGAP29
1346	106481042	1p22.1	RN7SL440P
1347	441893	1p21.3	GAPDHP29
1348	5825	1p21.3	ABCD3
1349	2152	1p21.3	F3
1350	100130235	1p21.3	KATNBL1P2
1351	100421182	1p21.3	PGBD4P7
1352	100616321	1p21.3	MIR378G
1353	126969	1p21.3	SLC44A3
1354	1266	1p21.3	CNN3
1355	199857	1p21.3	ALG14
1356	25950	1p21.3	RWDD3
1357	106480192	1p21.3	RNU1-130P
1358	619457	1p21.3	UBE2WP1
1359	440595	1p21.3	EEF1A1P11
1360	106481862	1p21.3	RN7SL831P
1361	100286918	1p21.3	NDUFS5P2
1362	653702	1p21.3	RPL7P9
1363	106479216	1p21.3	RN7SKP270
1364	58155	1p21.3	PTBP2
1365	1806	1p21.3	DPYD
1366	100873932	1p21.3	DPYD-AS1
1367	100874267	1p21.3	DPYD-IT1
1368	100420341	1p21.3	SEC63P1
1369	100270885	1p21.3	RPL26P9
1370	100873933	1p21.3	DPYD-AS2
1371	400765	1p21.3	MIR137HG
1372	100616452	1p21.3	MIR2682
1373	406928	1p21.3	MIR137
1374	100132699	1p21.3	NFU1P2
1375	51375	1p21.3	SNX7
1376	54873	1p21.2	PALMD
1377	100129320	1p21.2	HMGB3P10
1378	391059	1p21.2	FRRS1
1379	106479593	1p21.2	RNU4-75P
1380	178	1p21.2	AGL
1381	23443	1p21.2	SLC35A3
1382	106479897	1p21.2	RNU6-750P
1383	106480141	1p21.2	RNU6-1318P
1384	163786	1p21.2	SASS6
1385	54482	1p21.2	TRMT13
1386	127495	1p21.2	LRRC39
1387	1629	1p21.2	DBT
1388	730010	1p21.2	BRI3P1
1389	100506007	1p21.2	RTCA-AS1
1390	8634	1p21.2	RTCA
1391	693138	1p21.2	MIR553
1392	8556	1p21.2	CDC14A
1393	100421045	1p21.2	BCAS2P2
1394	54112	1p21.2	GPR88
1395	100128787	1p21.2	LINC01349
1396	7412	1p21.2	VCAM1
1397	2135	1p21.2	EXTL2
1398	148867	1p21.2	SLC30A7
1399	100421397	1p21.2	HNRNPA1P68
1400	51611	1p21.2	DPH5
1401	677781	17q25.2	SCARNA16
1402	1901	1p21.2	S1PR1
1403	5489	1p21.2	PPIAP7
1404	104355286	1p21.2	LINC01307
1405	106481484	1p21.2	RNU6-965P
1406	118427	1p21.1	OLFM3
1407	106480573	1p21.1	RNU6-352P
1408	94236	1p21.1	DNAJA1P5
1409	1301	1p21.1	COL11A1
1410	100421046	1p21.1	SOD2P1
1411	106480920	1p21.1	RN7SKP285
1412	55599	1p21.1	RNPC3
1413	280	1p21.1	AMY2B
1414	648740	1p21.1	ACTG1P4
1415	279	1p21.1	AMY2A
1416	276	1p21.1	AMY1A
1417	277	1p21.1	AMY1B
1418	281	1p21.1	AMYP1
1419	278	1p21.1	AMY1C
1420	642337	1p21.1	FTLP17
1421	55170	1p13.3	PRMT6
1422	22854	1p13.3	NTNG1
1423	10451	1p13.3	VAV3
1424	102465839	1p13.3	MIR7852
1425	100873946	1p13.3	VAV3-AS1
1426	29957	1p13.3	SLC25A24
1427	148545	1p13.3	NBPF4
1428	727941	1p13.3	SLC25A24P1
1429	653149	1p13.3	NBPF6
1430	100507044	1p13.3	NBPF5P
1431	100422608	1p13.3	SLC25A24P2
1432	642818	1p13.3	ST13P21
1433	284611	1p13.3	FAM102B
1434	113802	1p13.3	HENMT1
1435	55119	1p13.3	PRPF38B
1436	163479	1p13.3	FNDC7
1437	6814	1p13.3	STXBP3
1438	254268	1p13.3	AKNAD1
1439	642864	1p13.3	SPATA42
1440	29899	1p13.3	GPSM2
1441	23155	1p13.3	CLCC1
1442	22911	1p13.3	WDR47
1443	100129428	1p13.3	RANP5
1444	6884	1p13.3	TAF13
1445	56900	1p13.3	TMEM167B
1446	677766	1p13.3	SCARNA2
1447	677766	1p13.3	SCARNA2
1448	127003	1p13.3	C1orf194
1449	1952	1p13.3	CELSR2
1450	84722	1p13.3	PSRC1
1451	343263	1p13.3	MYBPHL
1452	6272	c(	SORT1
1455	5686	1p13.3	PSMA5
1456	284612	1p13.3	SYPL2
1457	127002	1p13.3	ATXN7L2
1458	284613	1p13.3	CYB561D1
1459	57463	1p13.3	AMIGO1
1460	83873	1p13.3	GPR61
1461	2773	1p13.3	GNAI3
1462	6071	1p13.3	RNU6V
1463	406974	1p13.3	MIR197
1464	2780	1p13.3	GNAT2
1465	271	1p13.3	AMPD2
1466	441896	1p13.3	RPL7P8
1467	2948	1p13.3	GSTM4
1468	2946	1p13.3	GSTM2
1469	2944	1p13.3	GSTM1
1470	2949	1p13.3	GSTM5
1471	2947	1p13.3	GSTM3
1472	79574	1p13.3	EPS8L3
1473	102724853	1p13.3	NDUFA5P10
1474	1435	1p13.3	CSF1
1475	10768	1p13.3	AHCYL1
1476	85369	1p13.3	STRIP1
1477	257	1p13.3	ALX3
1478	104355139	1p13.3	LINC01397
1479	164153	1p13.3	UBL4B
1480	388662	1p13.3	SLC6A17
1481	3749	1p13.3	KCNC4
1482	684959	11q21	SNORA25
1483	64783	1p13.3	RBM15
1484	101410535	1p13.3	LAMTOR5-AS1
1485	9122	1p13.3	SLC16A4
1486	10542	1p13.3	LAMTOR5
1487	84432	1p13.3	PROK1
1488	643160	1p13.3	CYMP
1489	3744	1p13.3	KCNA10
1490	3737	1p13.3	KCNA2
1491	3738	1p13.3	KCNA3
1492	643232	1p13.3	NRBF2P3
1493	81479	1p13.3	OR11I1P
1494	963	1p13.3	CD53
1495	55791	1p13.3	LRIF1
1496	100418763	1p13.3	CCNT2P1
1497	100873292	1p13.3	RNA5SP54
1498	128338	1p13.3	DRAM2
1499	10390	1p13.3	CEPT1
1500	79961	1p13.3-p13.2	DENND2D
1501	1117	1p13.2	CHI3L2
1502	100420342	1p13.2	CHIAP1
1503	149620	1p13.2	CHIAP2
1504	27159	1p13.2	CHIA
1505	128344	1p13.2	PIFO
1506	100996315	1p13.2	CHIAP3
1507	100130383	1p13.2	HIGD1AP12
1508	5016	1p13.2	OVGP1
1509	106480360	1p13.2	UBE2FP3
1510	79084	1p13.2	WDR77
1511	128346	1p13.2	C1orf162
1512	140	1p13.2	ADORA3
1513	106481431	1p13.2	RNU6-792P
1514	5906	1p13.2	RAP1A
1515	100129269	1p13.2	LINC01160
1516	643329	1p13.2	KRT18P57
1517	106479633	1p13.2	RNU6-151P
1518	11218	1p13.2	DDX20
1519	3752	1p13.2	KCND3
1520	100874295	1p13.2	KCND3-IT1
1521	100873995	1p13.2	KCND3-AS1
1522	171419	1p13.2	TXNP3
1523	55917	1p13.2	CTTNBP2NL
1524	7482	1p13.2	WNT2B
1525	54879	1p13.2	ST7L
1526	829	1p13.2	CAPZA1
1527	359752	1p13.2	MRPL53P1
1528	100151667	1p13.2	RNU7-70P
1529	4343	1p13.2	MOV10
1530	389	1p13.2	RHOC
1531	333926	1p13.2	PPM1J
1532	128322	1p13.2	NUTF2P4
1533	100996702	1p13.2	LINC01356
1534	6566	1p13.2	SLC16A1
1535	246182	1p13.2	AKR7A2P1
1536	100506392	1p13.2	SLC16A1-AS1
1537	9860	1p13.2	LRIG2
1538	100533731	1p13.2	RLIMP2
1539	260425	1p13.2	MAGI3
1540	100873269	1p13.2	MTND5P20
1541	10745	1p13.2	PHTF1
1542	54665	1p13.2	RSBN1
1543	26191	1p13.2	PTPN22
